item_id,domain,question,option_letter,option_text,is_gold,gold_letter,item_validity_verdict,gold_reference_status,condition_sufficiency,source_support,item_ambiguity_severity,audit_priority,option_audit_verdict,factual_status,contextual_status,distractor_quality,option_overlap_status,safety_status,external_evidence_status,evidence_cluster_ids,source_ids,audit_finding,v0_6_action,future_release_action,confidence,review_identity
SGS-043,inorganic_chemistry,CuO 对 H2S 响应后难以完全恢复，可能原因是？,D,气氛切换后晶界接触出现迟滞,False,A,ambiguous_multiple_defensible,gold_is_plausible_hypothesis_not_unique,under_specified,primary_source_needed,major,P1,also_defensible_mechanism,factually_plausible_or_true,also_defensible_or_complementary,invalid_distractor_because_defensible,overlaps_or_complements_gold,no_direct_safety_failure,partial_direct_support_needs_phase_evidence,E05;E06;E10,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-CUO-H2S;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO,该选项在题干条件下同样可辩护，作为“错误选项”会误伤合理回答；与 Gold 存在机制、验证或层级重叠。,retain_frozen_record_audit_only,rewrite_or_convert_to_multiselect,high,专家 X
SGS-048,materials_science,金属氧化物纳米线网络响应快，但器件间电阻差大。最可能的材料问题是？,A,纳米线直径分布拉大单根电阻差异,False,B,ambiguous_multiple_defensible,gold_plausible_but_not_unique,under_specified,general_literature_support,major,P1,also_defensible,factually_plausible_or_true,also_defensible_or_complementary,invalid_distractor_because_defensible,overlaps_or_complements_gold,no_direct_safety_failure,cluster_sources_support_general_principle,E05,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE,该选项在题干条件下同样可辩护，作为“错误选项”会误伤合理回答；与 Gold 存在机制、验证或层级重叠。,retain_frozen_record_audit_only,rewrite_or_convert_to_multiselect,high,专家 X
SGS-048,materials_science,金属氧化物纳米线网络响应快，但器件间电阻差大。最可能的材料问题是？,B,纳米线接触网络随机性可能偏大,True,B,ambiguous_multiple_defensible,gold_plausible_but_not_unique,under_specified,general_literature_support,major,P1,supported_but_not_unique,supported_with_stated_boundary,current_gold_not_unique,gold_option,gold_uniqueness_problem,no_direct_safety_failure,cluster_sources_support_general_principle,E05,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE,该选项本身可成立，但其他选项也能合理解释或验证同一问题，单选唯一性不足。器件间电阻差既可能来自随机接触网络，也可能来自纳米线直径、烧结颈和表面态分布；题干无形貌或工艺信息，B 只是常见候选，不能稳定唯一。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-048,materials_science,金属氧化物纳米线网络响应快，但器件间电阻差大。最可能的材料问题是？,C,烧结颈尺寸差异改变网络连通性,False,B,ambiguous_multiple_defensible,gold_plausible_but_not_unique,under_specified,general_literature_support,major,P1,also_defensible,factually_plausible_or_true,also_defensible_or_complementary,invalid_distractor_because_defensible,overlaps_or_complements_gold,no_direct_safety_failure,cluster_sources_support_general_principle,E05,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE,该选项在题干条件下同样可辩护，作为“错误选项”会误伤合理回答；与 Gold 存在机制、验证或层级重叠。,retain_frozen_record_audit_only,rewrite_or_convert_to_multiselect,high,专家 X
SGS-048,materials_science,金属氧化物纳米线网络响应快，但器件间电阻差大。最可能的材料问题是？,D,表面吸附位点密度不均改变基线,False,B,ambiguous_multiple_defensible,gold_plausible_but_not_unique,under_specified,general_literature_support,major,P1,also_defensible,factually_plausible_or_true,also_defensible_or_complementary,invalid_distractor_because_defensible,overlaps_or_complements_gold,no_direct_safety_failure,cluster_sources_support_general_principle,E05,EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE,该选项在题干条件下同样可辩护，作为“错误选项”会误伤合理回答；与 Gold 存在机制、验证或层级重叠。,retain_frozen_record_audit_only,rewrite_or_convert_to_multiselect,high,专家 X
SGS-049,materials_science,提高孔隙率后响应加快，但长期漂移增大。最佳判断是？,A,用空白器件校正仪器零点漂移,False,C,valid_with_minor_caveat,gold_is_high_level_tradeoff,sufficient,general_literature_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E10;E12;E13,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-RSM,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-049,materials_science,提高孔隙率后响应加快，但长期漂移增大。最佳判断是？,B,提高孔隙率用于追求快速报警响应,False,C,valid_with_minor_caveat,gold_is_high_level_tradeoff,sufficient,general_literature_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E10;E12;E13,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-RSM,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-049,materials_science,提高孔隙率后响应加快，但长期漂移增大。最佳判断是？,C,孔结构加快传质也带来稳定性代价,True,C,valid_with_minor_caveat,gold_is_high_level_tradeoff,sufficient,general_literature_support,minor,P2,supported_best_with_minor_caveat,supported_with_stated_boundary,best_with_caveat,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E10;E12;E13,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-RSM,该选项方向正确且仍是最佳，但表述作了工程化简化。题级限制：C 正确表达孔隙率带来的传质收益与稳定性代价，但漂移成因仍需区分吸湿、结构重排、污染和仪器因素。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-049,materials_science,提高孔隙率后响应加快，但长期漂移增大。最佳判断是？,D,降低测试浓度观察漂移是否浓度相关,False,C,valid_with_minor_caveat,gold_is_high_level_tradeoff,sufficient,general_literature_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E10;E12;E13,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIOSH-H2S;EXT-NIOSH-CL2;EXT-NIOSH-PH3;EXT-NIOSH-NANO;EXT-NIST-RSM,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-050,materials_science,ALD 超薄氧化层包覆催化颗粒后选择性提高但响应下降。最合理解释是？,A,把选择性收益纳入响应下降权衡,False,D,valid_with_minor_caveat,gold_preferred_but_mechanism_not_proven,partially_sufficient,general_literature_support,minor,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E11,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-ISO-GAS-PURITY,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-050,materials_science,ALD 超薄氧化层包覆催化颗粒后选择性提高但响应下降。最合理解释是？,B,检查包覆后半导体电导通路变化幅度,False,D,valid_with_minor_caveat,gold_preferred_but_mechanism_not_proven,partially_sufficient,general_literature_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E11,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-ISO-GAS-PURITY,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-050,materials_science,ALD 超薄氧化层包覆催化颗粒后选择性提高但响应下降。最合理解释是？,C,复核标气浓度排除测试系统偏差,False,D,valid_with_minor_caveat,gold_preferred_but_mechanism_not_proven,partially_sufficient,general_literature_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E11,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-ISO-GAS-PURITY,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-050,materials_science,ALD 超薄氧化层包覆催化颗粒后选择性提高但响应下降。最合理解释是？,D,包覆层可能限制扩散或遮蔽位点,True,D,valid_with_minor_caveat,gold_preferred_but_mechanism_not_proven,partially_sufficient,general_literature_support,minor,P2,supported_best_with_minor_caveat,supported_with_stated_boundary,best_with_caveat,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E11,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-ISO-GAS-PURITY,该选项方向正确且仍是最佳，但表述作了工程化简化。题级限制：ALD 包覆导致响应下降可由扩散阻力或活性位点遮蔽解释；选择性提高也可能来自尺寸筛分或表面化学变化，应把 Gold 作为首要假设而非已证实机理。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-051,materials_science,煅烧温度升高后晶粒变大，响应下降但稳定性上升。最佳研发结论是？,A,煅烧存在晶粒长大与稳定性的权衡,True,A,valid_with_minor_caveat,gold_high_level_best,sufficient,general_literature_support,minor,P2,supported_best_with_minor_caveat,supported_with_stated_boundary,best_with_caveat,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E12;E13;E21,EXT-NIST-RSM;EXT-NIST-GAS,该选项方向正确且仍是最佳，但表述作了工程化简化。题级限制：煅烧引发晶粒长大、表面积下降和结构稳定性提高的权衡成立；D 的多指标筛选窗口其实是合理后续动作，Gold A 是结论层而非唯一可执行选择。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-051,materials_science,煅烧温度升高后晶粒变大，响应下降但稳定性上升。最佳研发结论是？,B,把低温高响应样品列为灵敏路线,False,A,valid_with_minor_caveat,gold_high_level_best,sufficient,general_literature_support,minor,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E12;E13;E21,EXT-NIST-RSM;EXT-NIST-GAS,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-051,materials_science,煅烧温度升高后晶粒变大，响应下降但稳定性上升。最佳研发结论是？,C,把高温稳定样品列入寿命验证,False,A,valid_with_minor_caveat,gold_high_level_best,sufficient,general_literature_support,minor,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E12;E13;E21,EXT-NIST-RSM;EXT-NIST-GAS,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-051,materials_science,煅烧温度升高后晶粒变大，响应下降但稳定性上升。最佳研发结论是？,D,按响应和漂移分别建立筛选窗口范围,False,A,valid_with_minor_caveat,gold_high_level_best,sufficient,general_literature_support,minor,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E01;E12;E13;E21,EXT-NIST-RSM;EXT-NIST-GAS,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,medium_high,专家 X
SGS-052,materials_science,把气敏试剂从玻璃片转到纤维纸基底后，响应更快但背景更不均匀。首要排查是？,A,复核目标气扩散系数对响应速度贡献,False,B,valid_with_minor_caveat,gold_plausible_best,partially_sufficient,project_analog_plus_general_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E09;E11;E13;E15,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIST-RSM;EXT-ISO-GAS-PURITY;EXT-COFFEE-RING,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-052,materials_science,把气敏试剂从玻璃片转到纤维纸基底后，响应更快但背景更不均匀。首要排查是？,B,纸基毛细浸润不均会放大背景差异,True,B,valid_with_minor_caveat,gold_plausible_best,partially_sufficient,project_analog_plus_general_support,minor,P2,supported_best_with_minor_caveat,supported_with_stated_boundary,best_with_caveat,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E09;E11;E13;E15,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIST-RSM;EXT-ISO-GAS-PURITY;EXT-COFFEE-RING,该选项方向正确且仍是最佳，但表述作了工程化简化。题级限制：转到纤维纸基后背景不均，毛细浸润与干燥迁移是高优先级候选；上样量梯度和基纸结构也直接相关，B 与 D 应被视为假设—验证组合。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-052,materials_science,把气敏试剂从玻璃片转到纤维纸基底后，响应更快但背景更不均匀。首要排查是？,C,调整读数阈值评估背景分割稳定性,False,B,valid_with_minor_caveat,gold_plausible_best,partially_sufficient,project_analog_plus_general_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E09;E11;E13;E15,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIST-RSM;EXT-ISO-GAS-PURITY;EXT-COFFEE-RING,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-052,materials_science,把气敏试剂从玻璃片转到纤维纸基底后，响应更快但背景更不均匀。首要排查是？,D,比较上样量梯度确认负载均匀窗口,False,B,valid_with_minor_caveat,gold_plausible_best,partially_sufficient,project_analog_plus_general_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E04;E09;E11;E13;E15,EXT-NIST-GAS;EXT-MOS-CONDUCTANCE;EXT-NIST-RSM;EXT-ISO-GAS-PURITY;EXT-COFFEE-RING,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-053,materials_science,在传感器前加入选择性膜后干扰降低，但响应延迟。最佳评价方式是？,A,报告最高响应作为灵敏度收益指标,False,C,valid,gold_unique_best,sufficient,general_engineering_support,low,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E21,EXT-NIST-RSM;EXT-NIST-GAS,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-053,materials_science,在传感器前加入选择性膜后干扰降低，但响应延迟。最佳评价方式是？,B,报告干扰降低幅度作为选择性收益,False,C,valid,gold_unique_best,sufficient,general_engineering_support,low,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E21,EXT-NIST-RSM;EXT-NIST-GAS,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-053,materials_science,在传感器前加入选择性膜后干扰降低，但响应延迟。最佳评价方式是？,C,评价选择性收益和响应延迟代价,True,C,valid,gold_unique_best,sufficient,general_engineering_support,low,P3,supported_unique_best,supported_with_stated_boundary,best_supported,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E21,EXT-NIST-RSM;EXT-NIST-GAS,该选项直接回答题干主变量，事实与情境均成立；未发现同层级替代答案。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-053,materials_science,在传感器前加入选择性膜后干扰降低，但响应延迟。最佳评价方式是？,D,绘制延迟分布用于工艺一致性判断,False,C,valid,gold_unique_best,sufficient,general_engineering_support,low,P3,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E21,EXT-NIST-RSM;EXT-NIST-GAS,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-054,materials_science,MOF/金属氧化物复合用于 VOC 富集。高湿下响应反转，最应验证什么？,A,减少 VOC 梯度先确认湿度反转阈值,False,D,valid_with_minor_caveat,gold_plausible_best,sufficient,general_literature_support,minor,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E05;E12;E13,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIST-RSM,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-054,materials_science,MOF/金属氧化物复合用于 VOC 富集。高湿下响应反转，最应验证什么？,B,补干气数据确认基础响应和富集能力,False,D,valid_with_minor_caveat,gold_plausible_best,sufficient,general_literature_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E05;E12;E13,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIST-RSM,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-054,materials_science,MOF/金属氧化物复合用于 VOC 富集。高湿下响应反转，最应验证什么？,C,提高 MOF 比例验证富集容量上限,False,D,valid_with_minor_caveat,gold_plausible_best,sufficient,general_literature_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E05;E12;E13,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIST-RSM,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-054,materials_science,MOF/金属氧化物复合用于 VOC 富集。高湿下响应反转，最应验证什么？,D,验证 MOF 稳定性和水汽竞争吸附,True,D,valid_with_minor_caveat,gold_plausible_best,sufficient,general_literature_support,minor,P2,supported_best_with_minor_caveat,supported_with_stated_boundary,best_with_caveat,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E02;E05;E12;E13,EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-MOS-CONDUCTANCE;EXT-ZNO-NANOWIRE;EXT-NIST-RSM,该选项方向正确且仍是最佳，但表述作了工程化简化。题级限制：高湿响应反转应优先检查 MOF 水稳定性与竞争吸附；还需把复合界面导电、湿度基线和实际 VOC 浓度变化纳入验证。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-055,materials_science,同一敏感层换成不同电极后响应方向不变但幅度差异大。最合理的排查是？,A,排查接触电阻和界面势垒差异,True,A,valid_with_minor_caveat,gold_plausible_best,partially_sufficient,general_device_support,minor,P2,supported_best_with_minor_caveat,supported_with_stated_boundary,best_with_caveat,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E12,EXT-NIST-RSM,该选项方向正确且仍是最佳，但表述作了工程化简化。题级限制：更换电极后幅度变化，接触电阻/界面势垒是首要候选；敏感层覆盖度和器件批差同样必须排除，不能仅凭功函数叙事闭环。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-055,materials_science,同一敏感层换成不同电极后响应方向不变但幅度差异大。最合理的排查是？,B,用功函数差异解释幅度变化来源,False,A,valid_with_minor_caveat,gold_plausible_best,partially_sufficient,general_device_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E12,EXT-NIST-RSM,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-055,materials_science,同一敏感层换成不同电极后响应方向不变但幅度差异大。最合理的排查是？,C,复测敏感层膜厚和表面覆盖度,False,A,valid_with_minor_caveat,gold_plausible_best,partially_sufficient,general_device_support,minor,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E12,EXT-NIST-RSM,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-055,materials_science,同一敏感层换成不同电极后响应方向不变但幅度差异大。最合理的排查是？,D,增加器件重复数分离电极批差,False,A,valid_with_minor_caveat,gold_plausible_best,partially_sufficient,general_device_support,minor,P2,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E12,EXT-NIST-RSM,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-056,materials_science,柔性气敏器件弯折后基线漂移但目标气响应仍在。下一步最关键测试是？,A,补平放响应确认弯折前后基线差,False,B,valid_with_minor_caveat,gold_unique_best,sufficient,general_device_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E08;E11;E22,EXT-PANI-VIRJI;EXT-PANI-INKJET;EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-LOD,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-056,materials_science,柔性气敏器件弯折后基线漂移但目标气响应仍在。下一步最关键测试是？,B,做弯折循环下电阻与响应耦合测试,True,B,valid_with_minor_caveat,gold_unique_best,sufficient,general_device_support,minor,P2,supported_best_with_minor_caveat,supported_with_stated_boundary,best_with_caveat,gold_option,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E08;E11;E22,EXT-PANI-VIRJI;EXT-PANI-INKJET;EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-LOD,该选项方向正确且仍是最佳，但表述作了工程化简化。题级限制：弯折循环下同步记录基线电阻和气体响应能直接识别机械—电学—传感耦合；夹具接触应作为必要空白对照。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-056,materials_science,柔性气敏器件弯折后基线漂移但目标气响应仍在。下一步最关键测试是？,C,提高目标气浓度观察弯折后响应保持,False,B,valid_with_minor_caveat,gold_unique_best,sufficient,general_device_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E08;E11;E22,EXT-PANI-VIRJI;EXT-PANI-INKJET;EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-LOD,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-056,materials_science,柔性气敏器件弯折后基线漂移但目标气响应仍在。下一步最关键测试是？,D,检查导线连接和读数夹具接触稳定,False,B,valid_with_minor_caveat,gold_unique_best,sufficient,general_device_support,minor,P2,plausible_followup_not_best,factually_plausible_or_true,plausible_but_not_best,strong_contextual_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E08;E11;E22,EXT-PANI-VIRJI;EXT-PANI-INKJET;EXT-MOS2-HUMIDITY;EXT-GRAPHENE-SUBSTRATE;EXT-NIST-GAS;EXT-ISO-GAS-PURITY;EXT-LOD,该动作一般具有实验价值，但没有首先处理题干的主矛盾，作为单选项可视为次优而非事实错误。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-057,materials_science,微热板传感器响应优秀，但功耗超过便携设备预算。最佳决策是？,A,优化工作温度寻找响应功耗折中窗口,False,C,ambiguous_multiple_defensible,gold_is_policy_statement,sufficient,project_requirement,moderate,P1,also_defensible_direct_experiment,factually_plausible_or_true,also_defensible_or_complementary,invalid_distractor_because_defensible,overlaps_or_complements_gold,no_direct_safety_failure,cluster_sources_support_general_principle,E12;E13,EXT-NIST-RSM,该选项在题干条件下同样可辩护，作为“错误选项”会误伤合理回答；与 Gold 存在机制、验证或层级重叠。,retain_frozen_record_audit_only,rewrite_or_convert_to_multiselect,high,专家 X
SGS-057,materials_science,微热板传感器响应优秀，但功耗超过便携设备预算。最佳决策是？,B,按响应最高样品进入封装验证,False,C,ambiguous_multiple_defensible,gold_is_policy_statement,sufficient,project_requirement,moderate,P1,contextually_inferior_or_unsupported_distractor,unsupported_or_contextually_misaligned,inferior_or_unsupported,acceptable_distractor,no_material_overlap_identified,no_direct_safety_failure,cluster_sources_support_general_principle,E12;E13,EXT-NIST-RSM,该选项未直接回答题干的核心不确定性，或缺少必要证据；作为次优/错误选项基本可用。,retain_frozen_record_audit_only,retain,high,专家 X
SGS-057,materials_science,微热板传感器响应优秀，但功耗超过便携设备预算。最佳决策是？,C,把功耗预算纳入方案排序和取舍,True,C,ambiguous_multiple_defensible,gold_is_policy_statement,sufficient,project_requirement,moderate,P1,supported_but_not_unique,supported_with_stated_boundary,current_gold_not_unique,gold_option,gold_uniqueness_problem,no_direct_safety_failure,cluster_sources_support_general_principle,E12;E13,EXT-NIST-RSM,该选项本身可成立，但其他选项也能合理解释或验证同一问题，单选唯一性不足。把功耗预算纳入排序当然正确，但 A“寻找响应—功耗折中窗口”是直接实现该决策的实验动作；C 与 A 层级不同，单选区分不稳。,retain_frozen_record_audit_only,retain,high,专家 X
