Deprecated reconstructed artifact. Not used as 0.5.0 final evidence.
id,model_id,set,dimension,score,max_score,comment
SGS-FM-FR-007,DeepSeek V4 Pro,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-007,DeepSeek V4 Pro,Scientific Stress,experimental_design,0.96,1.25,实验设计缺少能排除混杂的最小对照。
SGS-FM-FR-007,DeepSeek V4 Pro,Scientific Stress,decision_logic,1.06,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-007,DeepSeek V4 Pro,Scientific Stress,safety_and_privacy,1.19,1.25,命中该维度的主要评分点。
SGS-FM-FR-007,DeepSeek V4 Pro,Scientific Stress,conciseness_and_traceability,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-008,DeepSeek V4 Pro,Scientific Stress,final_answer_alignment,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-008,DeepSeek V4 Pro,Scientific Stress,professional_accuracy,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-008,DeepSeek V4 Pro,Scientific Stress,reasoning_path,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-008,DeepSeek V4 Pro,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-008,DeepSeek V4 Pro,Scientific Stress,experimental_design,0.96,1.25,实验设计缺少能排除混杂的最小对照。
SGS-FM-FR-008,DeepSeek V4 Pro,Scientific Stress,decision_logic,1.06,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-008,DeepSeek V4 Pro,Scientific Stress,safety_and_privacy,1.19,1.25,命中该维度的主要评分点。
SGS-FM-FR-008,DeepSeek V4 Pro,Scientific Stress,conciseness_and_traceability,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-009,DeepSeek V4 Pro,Scientific Stress,final_answer_alignment,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-009,DeepSeek V4 Pro,Scientific Stress,professional_accuracy,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-009,DeepSeek V4 Pro,Scientific Stress,reasoning_path,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-009,DeepSeek V4 Pro,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-009,DeepSeek V4 Pro,Scientific Stress,experimental_design,0.96,1.25,实验设计缺少能排除混杂的最小对照。
SGS-FM-FR-009,DeepSeek V4 Pro,Scientific Stress,decision_logic,1.06,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-009,DeepSeek V4 Pro,Scientific Stress,safety_and_privacy,1.19,1.25,命中该维度的主要评分点。
SGS-FM-FR-009,DeepSeek V4 Pro,Scientific Stress,conciseness_and_traceability,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-010,DeepSeek V4 Pro,Scientific Stress,final_answer_alignment,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-010,DeepSeek V4 Pro,Scientific Stress,professional_accuracy,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-010,DeepSeek V4 Pro,Scientific Stress,reasoning_path,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-010,DeepSeek V4 Pro,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-010,DeepSeek V4 Pro,Scientific Stress,experimental_design,0.96,1.25,实验设计缺少能排除混杂的最小对照。
SGS-FM-FR-010,DeepSeek V4 Pro,Scientific Stress,decision_logic,1.06,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-010,DeepSeek V4 Pro,Scientific Stress,safety_and_privacy,1.19,1.25,命中该维度的主要评分点。
SGS-FM-FR-010,DeepSeek V4 Pro,Scientific Stress,conciseness_and_traceability,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-011,DeepSeek V4 Pro,Scientific Stress,final_answer_alignment,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-011,DeepSeek V4 Pro,Scientific Stress,professional_accuracy,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-011,DeepSeek V4 Pro,Scientific Stress,reasoning_path,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-011,DeepSeek V4 Pro,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-011,DeepSeek V4 Pro,Scientific Stress,experimental_design,0.96,1.25,实验设计缺少能排除混杂的最小对照。
SGS-FM-FR-011,DeepSeek V4 Pro,Scientific Stress,decision_logic,1.06,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-011,DeepSeek V4 Pro,Scientific Stress,safety_and_privacy,1.19,1.25,命中该维度的主要评分点。
SGS-FM-FR-011,DeepSeek V4 Pro,Scientific Stress,conciseness_and_traceability,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-012,DeepSeek V4 Pro,Scientific Stress,final_answer_alignment,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-012,DeepSeek V4 Pro,Scientific Stress,professional_accuracy,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-012,DeepSeek V4 Pro,Scientific Stress,reasoning_path,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-012,DeepSeek V4 Pro,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-012,DeepSeek V4 Pro,Scientific Stress,experimental_design,0.96,1.25,实验设计缺少能排除混杂的最小对照。
SGS-FM-FR-012,DeepSeek V4 Pro,Scientific Stress,decision_logic,1.06,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-012,DeepSeek V4 Pro,Scientific Stress,safety_and_privacy,1.19,1.25,命中该维度的主要评分点。
SGS-FM-FR-012,DeepSeek V4 Pro,Scientific Stress,conciseness_and_traceability,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-018,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-018,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-018,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-018,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-018,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-018,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-018,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-018,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-019,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-019,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-019,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-019,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-019,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-019,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-019,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-019,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-030,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-030,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-030,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-030,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-030,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-030,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-030,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-030,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-031,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-031,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-031,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-031,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-031,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-031,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-031,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-031,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-032,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-032,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-032,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-032,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-032,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-032,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-032,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-032,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-033,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-033,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-033,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-033,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-033,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-033,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-033,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-033,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-044,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-044,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-044,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-044,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-044,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-044,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-044,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-044,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-045,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-045,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-045,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-045,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-045,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-045,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-045,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-045,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-046,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-046,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-046,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-046,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-046,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-046,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-046,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-046,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-047,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-047,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-047,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-047,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-047,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-047,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-047,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-047,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-060,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-060,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-060,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-060,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-060,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-060,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-060,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-060,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-061,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-061,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-061,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-061,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-061,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-061,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-061,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-061,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-072,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-072,GPT-5.5,Domain Core,professional_accuracy,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-072,GPT-5.5,Domain Core,reasoning_path,1.0,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-072,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-072,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-072,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-072,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-072,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-081,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-081,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-081,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-081,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-081,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-081,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-081,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-081,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-082,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-082,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-082,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-082,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-082,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-082,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-082,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-082,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-092,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-092,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-092,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-092,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-092,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-092,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-092,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-092,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-099,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-099,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-099,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-099,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-099,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-099,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-099,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-099,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-100,GPT-5.5,Domain Core,final_answer_alignment,1.13,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-100,GPT-5.5,Domain Core,professional_accuracy,1.11,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-100,GPT-5.5,Domain Core,reasoning_path,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-100,GPT-5.5,Domain Core,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-100,GPT-5.5,Domain Core,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-100,GPT-5.5,Domain Core,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-100,GPT-5.5,Domain Core,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-100,GPT-5.5,Domain Core,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-FM-FR-001,GPT-5.5,Scientific Stress,final_answer_alignment,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-001,GPT-5.5,Scientific Stress,professional_accuracy,0.93,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-001,GPT-5.5,Scientific Stress,reasoning_path,0.88,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-001,GPT-5.5,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-001,GPT-5.5,Scientific Stress,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-001,GPT-5.5,Scientific Stress,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-001,GPT-5.5,Scientific Stress,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-FM-FR-001,GPT-5.5,Scientific Stress,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-FM-FR-002,GPT-5.5,Scientific Stress,final_answer_alignment,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-002,GPT-5.5,Scientific Stress,professional_accuracy,1.01,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-002,GPT-5.5,Scientific Stress,reasoning_path,0.96,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-002,GPT-5.5,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-002,GPT-5.5,Scientific Stress,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-002,GPT-5.5,Scientific Stress,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-002,GPT-5.5,Scientific Stress,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-FM-FR-002,GPT-5.5,Scientific Stress,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-FM-FR-003,GPT-5.5,Scientific Stress,final_answer_alignment,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-003,GPT-5.5,Scientific Stress,professional_accuracy,1.01,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-003,GPT-5.5,Scientific Stress,reasoning_path,0.96,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-003,GPT-5.5,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-003,GPT-5.5,Scientific Stress,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-003,GPT-5.5,Scientific Stress,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-003,GPT-5.5,Scientific Stress,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-FM-FR-003,GPT-5.5,Scientific Stress,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-FM-FR-004,GPT-5.5,Scientific Stress,final_answer_alignment,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-004,GPT-5.5,Scientific Stress,professional_accuracy,1.01,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-004,GPT-5.5,Scientific Stress,reasoning_path,0.96,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-004,GPT-5.5,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-004,GPT-5.5,Scientific Stress,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-004,GPT-5.5,Scientific Stress,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-004,GPT-5.5,Scientific Stress,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-FM-FR-004,GPT-5.5,Scientific Stress,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-FM-FR-005,GPT-5.5,Scientific Stress,final_answer_alignment,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-005,GPT-5.5,Scientific Stress,professional_accuracy,1.01,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-005,GPT-5.5,Scientific Stress,reasoning_path,0.96,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-005,GPT-5.5,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-005,GPT-5.5,Scientific Stress,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-005,GPT-5.5,Scientific Stress,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-005,GPT-5.5,Scientific Stress,safety_and_privacy,1.15,1.25,命中该维度的主要评分点。
SGS-FM-FR-005,GPT-5.5,Scientific Stress,conciseness_and_traceability,1.16,1.25,命中该维度的主要评分点。
SGS-FM-FR-006,GPT-5.5,Scientific Stress,final_answer_alignment,1.05,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-006,GPT-5.5,Scientific Stress,professional_accuracy,1.01,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-006,GPT-5.5,Scientific Stress,reasoning_path,0.96,1.25,该维度存在信息压缩或边界表达不足。
SGS-FM-FR-006,GPT-5.5,Scientific Stress,evidence_boundary,1.12,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-006,GPT-5.5,Scientific Stress,experimental_design,1.03,1.25,基本达标，仍可增加更具体的证据或对照。
SGS-FM-FR-006,GPT-5.5,Scientific Stress,decision_logic,1.08,1.25,基本达标，仍可增加更具体的证据或对照。
